Year,ID,YoD
1990,I21,NA
1990,R13,NA
1990,A42,NA
1990,I04,NA
1990,I24,NA
1990,I40,NA
1990,A43,NA
1990,G31,NA
1990,D12,NA
1990,I50,NA
1990,I54,NA
1990,A50,NA
1990,D13,NA
1990,G37,NA
1990,R22,NA
1990,C13,NA
1990,R23,NA
1990,I51,NA
1990,A52,NA
1990,G41,NA
1990,R24,NA
1990,H09,NA
1990,A54,NA
1990,I57,NA
1990,A56,NA
1990,D17,NA
1990,G48,NA
1990,I65,NA
1990,B14,NA
1990,G46,NA
1990,G50,NA
1990,I68,NA
1990,I69,NA
1990,G51,NA
1990,G52,NA
1990,I71,NA
1990,A62,NA
1990,G53,NA
1990,G54,NA
1990,R29,NA
1990,A64,NA
1990,G58,NA
1990,A67,NA
1990,A69,NA
1990,I83,NA
1990,C23,NA
1990,D19,NA
1990,R35,NA
1990,A70,NA
1990,A72,NA
1990,D20,NA
1990,G62,NA
1990,G63,NA
1990,I90,NA
1990,I92,NA
1990,R38,NA
1990,A73,NA
1990,G64,NA
1990,G65,NA
1990,G69,NA
1990,R39,NA
1990,R40,NA
1990,A75,NA
1990,H12,NA
1990,I104,NA
1990,I96,NA
1990,R41,NA
1990,I100,NA
1990,I99,NA
1990,C26,NA
1990,R48,NA
1990,G82,NA
1990,A88,NA
1990,R52,NA
1990,A96,NA
1990,G95,NA
1991,I07,1993
1991,A53,1993
1991,I02,1994
1991,G24,1994
1991,I31,1995
1991,C05,1997
1991,I01,1997
1991,A25,1997
1991,A48,1997
1991,A57,1997
1991,A36,1998
1991,G16,1998
1991,R09,2000
1991,D07,2000
1991,H06,2000
1991,A23,2000
1991,I18,2000
1991,H03,2000
1991,R20,2000
1991,I38,2000
1991,G17,2001
1991,A08,2001
1991,G08,2001
1991,A45,2001
1991,I36,2002
1991,R02,2005
1991,G04,2006
1991,I15,2006
1991,D08,2006
1991,A59,2006
1991,C21,2007
1991,D15,2008
1991,I80,2008
1991,R07,2009
1991,G25,2009
1991,H08,2009
1991,G23,2011
1991,A51,2011
1991,A12,2012
1991,A28,2012
1991,A30,2013
1991,I11,2013
1991,C06,2013
1991,A11,2013
1991,A24,2013
1991,G29,2013
1991,G34,2013
1991,D10,2013
1991,C19,2013
1991,I82,2014
1991,I19,2015
1991,I63,2015
1991,W03,2017
1991,G49,2017
1991,B07,NA
1991,R05,NA
1991,G03,NA
1991,I17,NA
1991,G02,NA
1991,I20,NA
1991,R04,NA
1991,I22,NA
1991,R18,NA
1991,I16,NA
1991,R17,NA
1991,I12,NA
1991,I33,NA
1991,C10,NA
1991,D09,NA
1991,G20,NA
1991,H05,NA
1991,G27,NA
1991,A35,NA
1991,I13,NA
1991,I27,NA
1991,I35,NA
1991,A34,NA
1991,C08,NA
1991,D11,NA
1991,I26,NA
1991,G22,NA
1991,I21,NA
1991,R13,NA
1991,A42,NA
1991,I04,NA
1991,I24,NA
1991,I40,NA
1991,A43,NA
1991,G31,NA
1991,D12,NA
1991,I50,NA
1991,I54,NA
1991,A50,NA
1991,D13,NA
1991,G37,NA
1991,R22,NA
1991,C13,NA
1991,R23,NA
1991,I51,NA
1991,A52,NA
1991,G41,NA
1991,R24,NA
1991,H09,NA
1991,A54,NA
1991,I57,NA
1991,A56,NA
1991,D17,NA
1991,G48,NA
1991,I65,NA
1991,B14,NA
1991,G46,NA
1991,G50,NA
1991,I68,NA
1991,I69,NA
1991,G51,NA
1991,G52,NA
1991,I71,NA
1991,A62,NA
1991,G53,NA
1991,G54,NA
1991,R29,NA
1991,A64,NA
1991,G58,NA
1991,A67,NA
1991,A69,NA
1991,I83,NA
1991,C23,NA
1991,D19,NA
1991,R35,NA
1991,A70,NA
1991,A72,NA
1991,D20,NA
1991,G62,NA
1991,G63,NA
1991,I90,NA
1991,I92,NA
1991,R38,NA
1991,A73,NA
1991,G64,NA
1991,G65,NA
1991,G69,NA
1991,R39,NA
1991,R40,NA
1991,A75,NA
1991,H12,NA
1991,I104,NA
1991,I96,NA
1991,R41,NA
1991,I100,NA
1991,I99,NA
1991,C26,NA
1991,R48,NA
1991,G82,NA
1991,A88,NA
1991,R52,NA
1991,A96,NA
1991,G95,NA
1992,I07,1993
1992,A53,1993
1992,I02,1994
1992,G24,1994
1992,I31,1995
1992,C05,1997
1992,I01,1997
1992,A25,1997
1992,A48,1997
1992,A57,1997
1992,A36,1998
1992,G16,1998
1992,R09,2000
1992,D07,2000
1992,H06,2000
1992,A23,2000
1992,I18,2000
1992,H03,2000
1992,R20,2000
1992,I38,2000
1992,G17,2001
1992,A08,2001
1992,G08,2001
1992,A45,2001
1992,I36,2002
1992,R02,2005
1992,G04,2006
1992,I15,2006
1992,D08,2006
1992,A59,2006
1992,C21,2007
1992,D15,2008
1992,I80,2008
1992,R07,2009
1992,G25,2009
1992,H08,2009
1992,G23,2011
1992,A51,2011
1992,A12,2012
1992,A28,2012
1992,A30,2013
1992,I11,2013
1992,C06,2013
1992,A11,2013
1992,A24,2013
1992,G29,2013
1992,G34,2013
1992,D10,2013
1992,C19,2013
1992,I82,2014
1992,I19,2015
1992,I63,2015
1992,W03,2017
1992,G49,2017
1992,B07,NA
1992,R05,NA
1992,G03,NA
1992,I17,NA
1992,G02,NA
1992,I20,NA
1992,R04,NA
1992,I22,NA
1992,R18,NA
1992,I16,NA
1992,R17,NA
1992,I12,NA
1992,I33,NA
1992,C10,NA
1992,D09,NA
1992,G20,NA
1992,H05,NA
1992,G27,NA
1992,A35,NA
1992,I13,NA
1992,I27,NA
1992,I35,NA
1992,A34,NA
1992,C08,NA
1992,D11,NA
1992,I26,NA
1992,G22,NA
1992,I21,NA
1992,R13,NA
1992,A42,NA
1992,I04,NA
1992,I24,NA
1992,I40,NA
1992,A43,NA
1992,G31,NA
1992,D12,NA
1992,I50,NA
1992,I54,NA
1992,A50,NA
1992,D13,NA
1992,G37,NA
1992,R22,NA
1992,C13,NA
1992,R23,NA
1992,I51,NA
1992,A52,NA
1992,G41,NA
1992,R24,NA
1992,H09,NA
1992,A54,NA
1992,I57,NA
1992,A56,NA
1992,D17,NA
1992,G48,NA
1992,I65,NA
1992,B14,NA
1992,G46,NA
1992,G50,NA
1992,I68,NA
1992,I69,NA
1992,G51,NA
1992,G52,NA
1992,I71,NA
1992,A62,NA
1992,G53,NA
1992,G54,NA
1992,R29,NA
1992,A64,NA
1992,G58,NA
1992,A67,NA
1992,A69,NA
1992,I83,NA
1992,C23,NA
1992,D19,NA
1992,R35,NA
1992,A70,NA
1992,A72,NA
1992,D20,NA
1992,G62,NA
1992,G63,NA
1992,I90,NA
1992,I92,NA
1992,R38,NA
1992,A73,NA
1992,G64,NA
1992,G65,NA
1992,G69,NA
1992,R39,NA
1992,R40,NA
1992,A75,NA
1992,H12,NA
1992,I104,NA
1992,I96,NA
1992,R41,NA
1992,I100,NA
1992,I99,NA
1992,C26,NA
1992,R48,NA
1992,G82,NA
1992,A88,NA
1992,R52,NA
1992,A96,NA
1992,G95,NA
1993,I02,1994
1993,G24,1994
1993,I31,1995
1993,C05,1997
1993,I01,1997
1993,A25,1997
1993,A48,1997
1993,A57,1997
1993,A36,1998
1993,G16,1998
1993,R09,2000
1993,D07,2000
1993,H06,2000
1993,A23,2000
1993,I18,2000
1993,H03,2000
1993,R20,2000
1993,I38,2000
1993,G17,2001
1993,A08,2001
1993,G08,2001
1993,A45,2001
1993,I36,2002
1993,R02,2005
1993,G04,2006
1993,I15,2006
1993,D08,2006
1993,A59,2006
1993,C21,2007
1993,D15,2008
1993,I80,2008
1993,R07,2009
1993,G25,2009
1993,H08,2009
1993,G23,2011
1993,A51,2011
1993,A12,2012
1993,A28,2012
1993,A30,2013
1993,I11,2013
1993,C06,2013
1993,A11,2013
1993,A24,2013
1993,G29,2013
1993,G34,2013
1993,D10,2013
1993,C19,2013
1993,I82,2014
1993,I19,2015
1993,I63,2015
1993,W03,2017
1993,G49,2017
1993,B07,NA
1993,R05,NA
1993,G03,NA
1993,I17,NA
1993,G02,NA
1993,I20,NA
1993,R04,NA
1993,I22,NA
1993,R18,NA
1993,I16,NA
1993,R17,NA
1993,I12,NA
1993,I33,NA
1993,C10,NA
1993,D09,NA
1993,G20,NA
1993,H05,NA
1993,G27,NA
1993,A35,NA
1993,I13,NA
1993,I27,NA
1993,I35,NA
1993,A34,NA
1993,C08,NA
1993,D11,NA
1993,I26,NA
1993,G22,NA
1993,I21,NA
1993,R13,NA
1993,A42,NA
1993,I04,NA
1993,I24,NA
1993,I40,NA
1993,A43,NA
1993,G31,NA
1993,D12,NA
1993,I50,NA
1993,I54,NA
1993,A50,NA
1993,D13,NA
1993,G37,NA
1993,R22,NA
1993,C13,NA
1993,R23,NA
1993,I51,NA
1993,A52,NA
1993,G41,NA
1993,R24,NA
1993,H09,NA
1993,A54,NA
1993,I57,NA
1993,A56,NA
1993,D17,NA
1993,G48,NA
1993,I65,NA
1993,B14,NA
1993,G46,NA
1993,G50,NA
1993,I68,NA
1993,I69,NA
1993,G51,NA
1993,G52,NA
1993,I71,NA
1993,A62,NA
1993,G53,NA
1993,G54,NA
1993,R29,NA
1993,A64,NA
1993,G58,NA
1993,A67,NA
1993,A69,NA
1993,I83,NA
1993,C23,NA
1993,D19,NA
1993,R35,NA
1993,A70,NA
1993,A72,NA
1993,D20,NA
1993,G62,NA
1993,G63,NA
1993,I90,NA
1993,I92,NA
1993,R38,NA
1993,A73,NA
1993,G64,NA
1993,G65,NA
1993,G69,NA
1993,R39,NA
1993,R40,NA
1993,A75,NA
1993,H12,NA
1993,I104,NA
1993,I96,NA
1993,R41,NA
1993,I100,NA
1993,I99,NA
1993,C26,NA
1993,R48,NA
1993,G82,NA
1993,A88,NA
1993,R52,NA
1993,A96,NA
1993,G95,NA
1994,I31,1995
1994,C05,1997
1994,I01,1997
1994,A25,1997
1994,A48,1997
1994,A57,1997
1994,A36,1998
1994,G16,1998
1994,R09,2000
1994,D07,2000
1994,H06,2000
1994,A23,2000
1994,I18,2000
1994,H03,2000
1994,R20,2000
1994,I38,2000
1994,G17,2001
1994,A08,2001
1994,G08,2001
1994,A45,2001
1994,I36,2002
1994,R02,2005
1994,G04,2006
1994,I15,2006
1994,D08,2006
1994,A59,2006
1994,C21,2007
1994,D15,2008
1994,I80,2008
1994,R07,2009
1994,G25,2009
1994,H08,2009
1994,G23,2011
1994,A51,2011
1994,A12,2012
1994,A28,2012
1994,A30,2013
1994,I11,2013
1994,C06,2013
1994,A11,2013
1994,A24,2013
1994,G29,2013
1994,G34,2013
1994,D10,2013
1994,C19,2013
1994,I82,2014
1994,I19,2015
1994,I63,2015
1994,W03,2017
1994,G49,2017
1994,B07,NA
1994,R05,NA
1994,G03,NA
1994,I17,NA
1994,G02,NA
1994,I20,NA
1994,R04,NA
1994,I22,NA
1994,R18,NA
1994,I16,NA
1994,R17,NA
1994,I12,NA
1994,I33,NA
1994,C10,NA
1994,D09,NA
1994,G20,NA
1994,H05,NA
1994,G27,NA
1994,A35,NA
1994,I13,NA
1994,I27,NA
1994,I35,NA
1994,A34,NA
1994,C08,NA
1994,D11,NA
1994,I26,NA
1994,G22,NA
1994,I21,NA
1994,R13,NA
1994,A42,NA
1994,I04,NA
1994,I24,NA
1994,I40,NA
1994,A43,NA
1994,G31,NA
1994,D12,NA
1994,I50,NA
1994,I54,NA
1994,A50,NA
1994,D13,NA
1994,G37,NA
1994,R22,NA
1994,C13,NA
1994,R23,NA
1994,I51,NA
1994,A52,NA
1994,G41,NA
1994,R24,NA
1994,H09,NA
1994,A54,NA
1994,I57,NA
1994,A56,NA
1994,D17,NA
1994,G48,NA
1994,I65,NA
1994,B14,NA
1994,G46,NA
1994,G50,NA
1994,I68,NA
1994,I69,NA
1994,G51,NA
1994,G52,NA
1994,I71,NA
1994,A62,NA
1994,G53,NA
1994,G54,NA
1994,R29,NA
1994,A64,NA
1994,G58,NA
1994,A67,NA
1994,A69,NA
1994,I83,NA
1994,C23,NA
1994,D19,NA
1994,R35,NA
1994,A70,NA
1994,A72,NA
1994,D20,NA
1994,G62,NA
1994,G63,NA
1994,I90,NA
1994,I92,NA
1994,R38,NA
1994,A73,NA
1994,G64,NA
1994,G65,NA
1994,G69,NA
1994,R39,NA
1994,R40,NA
1994,A75,NA
1994,H12,NA
1994,I104,NA
1994,I96,NA
1994,R41,NA
1994,I100,NA
1994,I99,NA
1994,C26,NA
1994,R48,NA
1994,G82,NA
1994,A88,NA
1994,R52,NA
1994,A96,NA
1994,G95,NA
1995,C05,1997
1995,I01,1997
1995,A25,1997
1995,A48,1997
1995,A57,1997
1995,A36,1998
1995,G16,1998
1995,R09,2000
1995,D07,2000
1995,H06,2000
1995,A23,2000
1995,I18,2000
1995,H03,2000
1995,R20,2000
1995,I38,2000
1995,G17,2001
1995,A08,2001
1995,G08,2001
1995,A45,2001
1995,I36,2002
1995,R02,2005
1995,G04,2006
1995,I15,2006
1995,D08,2006
1995,A59,2006
1995,C21,2007
1995,D15,2008
1995,I80,2008
1995,R07,2009
1995,G25,2009
1995,H08,2009
1995,G23,2011
1995,A51,2011
1995,A12,2012
1995,A28,2012
1995,A30,2013
1995,I11,2013
1995,C06,2013
1995,A11,2013
1995,A24,2013
1995,G29,2013
1995,G34,2013
1995,D10,2013
1995,C19,2013
1995,I82,2014
1995,I19,2015
1995,I63,2015
1995,W03,2017
1995,G49,2017
1995,B07,NA
1995,R05,NA
1995,G03,NA
1995,I17,NA
1995,G02,NA
1995,I20,NA
1995,R04,NA
1995,I22,NA
1995,R18,NA
1995,I16,NA
1995,R17,NA
1995,I12,NA
1995,I33,NA
1995,C10,NA
1995,D09,NA
1995,G20,NA
1995,H05,NA
1995,G27,NA
1995,A35,NA
1995,I13,NA
1995,I27,NA
1995,I35,NA
1995,A34,NA
1995,C08,NA
1995,D11,NA
1995,I26,NA
1995,G22,NA
1995,I21,NA
1995,R13,NA
1995,A42,NA
1995,I04,NA
1995,I24,NA
1995,I40,NA
1995,A43,NA
1995,G31,NA
1995,D12,NA
1995,I50,NA
1995,I54,NA
1995,A50,NA
1995,D13,NA
1995,G37,NA
1995,R22,NA
1995,C13,NA
1995,R23,NA
1995,I51,NA
1995,A52,NA
1995,G41,NA
1995,R24,NA
1995,H09,NA
1995,A54,NA
1995,I57,NA
1995,A56,NA
1995,D17,NA
1995,G48,NA
1995,I65,NA
1995,B14,NA
1995,G46,NA
1995,G50,NA
1995,I68,NA
1995,I69,NA
1995,G51,NA
1995,G52,NA
1995,I71,NA
1995,A62,NA
1995,G53,NA
1995,G54,NA
1995,R29,NA
1995,A64,NA
1995,G58,NA
1995,A67,NA
1995,A69,NA
1995,I83,NA
1995,C23,NA
1995,D19,NA
1995,R35,NA
1995,A70,NA
1995,A72,NA
1995,D20,NA
1995,G62,NA
1995,G63,NA
1995,I90,NA
1995,I92,NA
1995,R38,NA
1995,A73,NA
1995,G64,NA
1995,G65,NA
1995,G69,NA
1995,R39,NA
1995,R40,NA
1995,A75,NA
1995,H12,NA
1995,I104,NA
1995,I96,NA
1995,R41,NA
1995,I100,NA
1995,I99,NA
1995,C26,NA
1995,R48,NA
1995,G82,NA
1995,A88,NA
1995,R52,NA
1995,A96,NA
1995,G95,NA
1996,C05,1997
1996,I01,1997
1996,A25,1997
1996,A48,1997
1996,A57,1997
1996,A36,1998
1996,G16,1998
1996,R09,2000
1996,D07,2000
1996,H06,2000
1996,A23,2000
1996,I18,2000
1996,H03,2000
1996,R20,2000
1996,I38,2000
1996,G17,2001
1996,A08,2001
1996,G08,2001
1996,A45,2001
1996,I36,2002
1996,R02,2005
1996,G04,2006
1996,I15,2006
1996,D08,2006
1996,A59,2006
1996,C21,2007
1996,D15,2008
1996,I80,2008
1996,R07,2009
1996,G25,2009
1996,H08,2009
1996,G23,2011
1996,A51,2011
1996,A12,2012
1996,A28,2012
1996,A30,2013
1996,I11,2013
1996,C06,2013
1996,A11,2013
1996,A24,2013
1996,G29,2013
1996,G34,2013
1996,D10,2013
1996,C19,2013
1996,I82,2014
1996,I19,2015
1996,I63,2015
1996,W03,2017
1996,G49,2017
1996,B07,NA
1996,R05,NA
1996,G03,NA
1996,I17,NA
1996,G02,NA
1996,I20,NA
1996,R04,NA
1996,I22,NA
1996,R18,NA
1996,I16,NA
1996,R17,NA
1996,I12,NA
1996,I33,NA
1996,C10,NA
1996,D09,NA
1996,G20,NA
1996,H05,NA
1996,G27,NA
