Stock Country,stock_code,run_year,brood_year,method,cwt_rel_total,rel_total,age,Cohort Size BNM,Cohort Size ANM,AK W/S T,AK JNO T,AK JNI T,AK JLO T,AK JLI T,AK FALL T,TAK TERM T,NORTH T,CENTRL T,WCVI F/W T,WCVI SPR T,WCVI SUM T,N FALCON T,S FALCON T,TOR TERM T,GEO ST T,ALASKA N,NORTH N,TNBC TERM N,CENTRL N,TCBC TERM N,TWCVI TERM N,WCVI N,GEO ST N,PGSDN N,TPGSDN TERM N,US JF N,PGSDO N,TPGSDO TERM N,WA CST N,TCOL R N,TAK TERM N,TBR TERM N,TNORTH FN,TCENTRAL FN,TGEO ST FN,TFRAS FN,TPS FN,TWAC FN,JNST N,BC JF N,FRASER N,TFRASER TERM N,ALASKA S,CBC S,TCBC TERM S,NBC AABM S,NBC ISBM S,TNBC TERM S,WCVI AABM S,WCVI ISBM S,TWCVI TERM S,N FALCON S,TNF TERM S,S FALCON S,TSF TERM S,PGSDN S,TPGSDN TERM S,PGSDO S,TPGSDO TERM S,JNST S,TJNST TERM S,GEO ST S,TGEO ST TERM S,BC JF S,TBC JF TERM S,TCOL R S,TAK TERM S,TBR TERM S,TNORTH FS,TCENTRAL FS,TWCVI FS,TFRASER FS,TGS FS,TPS FS,TSF TERM FS,TCAN TBR N,CA ESC STRAY,US ESC STRAY,ESCAPE,AEQ Rate,Mat Rate,Youngest Age,Stock MinAge,Stock NAges,CompleteBrYr,LastBrRY,ProdExpFactor,Esc_exp,Decade_BY,Decade_CY,LatestRY,Preterm CA,Preterm US,Term CA,Term US,Ocean Mortality,True Terminal Mortality,Preterm Ocean Net,Total Terminal Mortality,Mature Term Run,TotEst,CohSurvival,ER_PreTerminal,Survival_fromFisheries,MRE_Preterm_annual_est,AEQ_Preterm,TermMort_exp,MRE_Preterm_annual_exp,AEQ_Preterm_exp,Terminal Survival,Marine Survival
US,CHK,2010,2004,CALENDAR YEAR METHOD,39771,371692,6,123.8,111.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1,N,3,4,Y,2010,9.345804732,943.9262779,00s,10s,2020,0,10.3,0,0,10.3,0,0,0,101,111.3,0.998922994,0.092443008,0.907556992,10.3,10.3,0,96.26178874,96.26178874,1,0.003112821
US,CHK,2009,2004,CALENDAR YEAR METHOD,39771,371692,5,391.1,351.99,5.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0.9595,0.5953,N,3,4,Y,2010,9.345804732,1672.899047,00s,00s,2020,0,7.1,0,3.1,7.1,0,3.1,3.1,182.1,189.2,0.53751527,0.020171028,0.979828972,4.22663,6.81245,28.97199467,39.50125865,63.66782745,0.982976387,0.009833798
US,CHK,2008,2004,CALENDAR YEAR METHOD,39771,371692,4,691.5,553.2,0.5,2.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.8029,0.1518,N,3,4,Y,2010,9.345804732,654.2063312,00s,00s,2020,0,23,0,0,23,0,0,0,70,93,0.168112798,0.041576283,0.958423717,3.4914,18.4667,0,32.62994264,172.5861722,1,0.017387041
US,CHK,2007,2004,CALENDAR YEAR METHOD,39771,371692,3,1264.3,885.01,0.9,0.9,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.591,0.0662,Y,3,4,Y,2010,9.345804732,457.9444319,00s,00s,2020,0,18.2,0,0,18.2,0,0,0,49,67.2,0.075931345,0.020564739,0.979435261,1.20484,10.7562,0,11.26019937,100.5253449,1,0.031789495
US,CHK,2011,2005,CALENDAR YEAR METHOD,20557,244726,6,93.6,84.24,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,1,N,3,4,Y,2011,11.90475264,845.2374374,00s,10s,2020,0,13.1,0,0,13.1,0,0,0,71,84.1,0.998338082,0.155508072,0.844491928,13.1,13.1,0,155.9522596,155.9522596,1,0.004553194
US,CHK,2010,2005,CALENDAR YEAR METHOD,20557,244726,5,247.7,222.93,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.9482,0.4825,N,3,4,Y,2011,11.90475264,857.14219,00s,10s,2020,0,16.3,0,15.2,16.3,0,15.2,15.2,87.2,103.5,0.464271296,0.073117122,0.926882878,7.86475,15.45566,180.9522401,93.62790332,183.9958092,0.825688073,0.012049424
US,CHK,2009,2005,CALENDAR YEAR METHOD,20557,244726,4,538.1,430.48,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.8374,0.3263,N,3,4,Y,2011,11.90475264,1428.570317,00s,00s,2020,0,8.9,0,0,8.9,0,0,0,120,128.9,0.299433191,0.020674596,0.979325404,2.90407,7.45286,0,34.572235,88.72445475,1,0.026175998
US,CHK,2008,2005,CALENDAR YEAR METHOD,20557,244726,3,1026,718.2,0.6,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.6356,0.1195,Y,3,4,Y,2011,11.90475264,869.0469426,00s,00s,2020,0,4.5,0,0,4.5,0,0,0,73,77.5,0.107908661,0.006265664,0.993734336,0.53775,2.8602,0,6.401780732,34.0499735,1,0.049910006
US,CHK,2012,2006,CALENDAR YEAR METHOD,31148,537034,6,37.1,33.39,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,N,3,4,Y,2012,17.24136381,275.861821,00s,10s,2020,0,17.4,0,0,17.4,0,0,0,16,33.4,1.000299491,0.521114106,0.478885894,17.4,17.4,0,299.9997303,299.9997303,1,0.001191088
US,CHK,2011,2006,CALENDAR YEAR METHOD,31148,537034,5,220.1,198.09,10.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.975,0.75,N,3,4,Y,2012,17.24136381,1827.584564,00s,10s,2020,0,27.6,0,5.2,27.6,0,5.2,5.2,111.2,138.8,0.700691605,0.139330607,0.860669393,20.7,26.91,89.65509182,356.8962309,463.9651002,0.95323741,0.007066264
