Stock Country,stock_code,run_year,brood_year,method,cwt_rel_total,rel_total,Age,Cohort Size BNM,Cohort Size ANM,AK W/S T,AK JNO T,AK JNI T,AK JLO T,AK JLI T,AK FALL T,TAK TERM T,NORTH T,CENTRL T,WCVI F/W T,WCVI SPR T,WCVI SUM T,N FALCON T,S FALCON T,TOR TERM T,GEO ST T,ALASKA N,NORTH N,TNBC TERM N,CENTRL N,TCBC TERM N,TWCVI TERM N,WCVI N,GEO ST N,PGSDN N,TPGSDN TERM N,US JF N,PGSDO N,TPGSDO TERM N,WA CST N,TCOL R N,TAK TERM N,TBR TERM N,TNORTH FN,TCENTRAL FN,TGEO ST FN,TFRAS FN,TPS FN,TWAC FN,JNST N,BC JF N,FRASER N,TFRASER TERM N,ALASKA S,CBC S,TCBC TERM S,NBC AABM S,NBC ISBM S,TNBC TERM S,WCVI AABM S,WCVI ISBM S,TWCVI TERM S,N FALCON S,TNF TERM S,S FALCON S,TSF TERM S,PGSDN S,TPGSDN TERM S,PGSDO S,TPGSDO TERM S,JNST S,TJNST TERM S,GEO ST S,TGEO ST TERM S,BC JF S,TBC JF TERM S,TCOL R S,TAK TERM S,TBR TERM S,TNORTH FS,TCENTRAL FS,TWCVI FS,TFRASER FS,TGS FS,TPS FS,TSF TERM FS,TCAN TBR N,CA ESC STRAY,US ESC STRAY,ESCAPE,AEQ Rate,Mat Rate,Youngest Age,Stock MinAge,Stock NAges,CompleteBrYr,LastBrRY,ProdExpFactor,Esc_exp,Decade_BY,Decade_CY,LatestRY,Preterm CA,Preterm US,Term CA,Term US,Ocean Mortality,True Terminal Mortality,Preterm Ocean Net,Total Terminal Mortality,Mature Term Run,TotEst,CohSurvival,ER_PreTerminal,Survival_fromFisheries,MRE_Preterm_annual_est,AEQ_Preterm,TermMort_exp,MRE_Preterm_annual_exp,AEQ_Preterm_exp,Terminal Survival,Marine Survival
CA,KLM,2019,2015,CALENDAR YEAR METHOD,194011,203044,4,1076.1,860.88,1.2,0,0,9.9,3.5,17.7,0,4.4,0,0,0,0,1.2,0,0,0,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,4.3,0,15.3,7.2,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0.901,0.5252,N,3,4,N,2020,1.046559216,316.0608831,10s,10s,2020,31.2,69.5,40.7,0,100.7,40.7,0,40.7,342.7,443.4,0.515054363,0.11697333,0.88302667,52.88764,90.7307,42.59496008,55.35004704,94.95505023,0.881237234,0.005546593
CA,KLM,2018,2015,CALENDAR YEAR METHOD,194011,203044,3,1805.7,1263.99,0.6,0.3,0,2.7,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,0,Y,3,4,N,2020,1.046559216,0,10s,10s,2020,3.7,3.6,0,0,7.3,0,0,0,0,7.3,0.005775362,0.005775362,0.994224638,0,4.3508,0,0,4.553369836,,0.009307204
CA,KLM,2020,2016,CALENDAR YEAR METHOD,158569,159052,4,90.1,72.08,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8516,0.2885,N,3,4,N,2020,1.003045993,18.05482787,10s,20s,2020,0,0.6,0,0,0.6,0,0,0,18,18.6,0.258046615,0.008324084,0.991675916,0.1731,0.51096,0,0.173627261,0.51251638,1,0.000568207
CA,KLM,2019,2016,CALENDAR YEAR METHOD,158569,159052,3,155.2,108.64,0.1,0,0,0.4,0.1,0.6,0,0.1,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5961,0.0002,Y,3,4,N,2020,1.003045993,0,10s,10s,2020,0.6,2.3,0,0,2.9,0,0,0,0,2.9,0.026693667,0.026693667,0.973306333,0.00058,1.72869,0,0.000581767,1.733955577,,0.000978754
CA,KLY,2005,1999,CALENDAR YEAR METHOD,30538,30538,6,117.8,106.02,0,5,0,10.3,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,8.7,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,64,1,1,N,3,4,Y,2005,1,64,90s,00s,2020,12.9,17.4,11.7,0,30.3,11.7,0,11.7,75.7,106,0.999811356,0.285795133,0.714204867,30.3,30.3,11.7,30.3,30.3,0.845442536,0.003857489
CA,KLY,2004,1999,CALENDAR YEAR METHOD,30538,30538,5,745.5,670.95,9.1,13.1,0,34.1,0,0,0,20.2,0,0,0,0,0,0,0,0,1.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,303,0.9736,0.7361,N,3,4,Y,2005,1,303,90s,00s,2020,83.3,66.7,24.2,1.2,150,24.2,1.2,25.4,328.4,478.4,0.713018854,0.223563604,0.776436396,110.415,146.04,25.4,110.415,146.04,0.922655298,0.024412208
CA,KLY,2003,1999,CALENDAR YEAR METHOD,30538,30538,4,1134.9,907.92,0,0,1.1,4.6,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.7874,0.0387,N,3,4,Y,2005,1,30,90s,00s,2020,9.2,9.7,0,0,18.9,0,0,0,30,48.9,0.053859371,0.020816812,0.979183188,0.73143,14.88186,0,0.73143,14.88186,1,0.037163534
CA,KLY,2002,1999,CALENDAR YEAR METHOD,30538,30538,3,1891.6,1324.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5512,0,Y,3,4,Y,2005,1,0,90s,00s,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.061942498
CA,KLY,2006,2000,CALENDAR YEAR METHOD,28028,28028,6,156.7,141.03,6.1,0,0,4.1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,30.3,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,N,3,4,Y,2006,1,81,00s,00s,2020,32.3,13.3,8.4,6,45.6,8.4,6,14.4,95.4,141,0.999787279,0.323335461,0.676664539,45.6,45.6,14.4,45.6,45.6,0.849056604,0.005590838
CA,KLY,2005,2000,CALENDAR YEAR METHOD,28028,28028,5,743.3,668.97,19.2,12.1,0,85.3,13.4,0,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,0,0,8.7,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0,0,0,0,0,0,162,0.9591,0.5907,N,3,4,Y,2006,1,162,00s,00s,2020,31.8,179.9,64.1,0,211.7,64.1,0,64.1,226.1,437.8,0.654438914,0.316456642,0.683543358,125.05119,203.04147,64.1,125.05119,203.04147,0.716497125,0.026519909
CA,KLY,2004,2000,CALENDAR YEAR METHOD,28028,28028,4,1636.8,1309.44,1.2,1.8,4.6,107.9,7.4,0,0,7.2,0,0,0,0,0,0,0,0,0.4,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,206,0.8262,0.2532,N,3,4,Y,2006,1,206,00s,00s,2020,7.2,143.1,46,0,150.3,46,0,46,252,402.3,0.307230572,0.114781891,0.885218109,38.05596,124.17786,46,38.05596,124.17786,0.817460317,0.058398744
CA,KLY,2003,2000,CALENDAR YEAR METHOD,28028,28028,3,2738,1916.6,0,0,0.3,1,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5783,0,Y,3,4,Y,2006,1,0,00s,00s,2020,1.8,4.1,0,0,5.9,0,0,0,0,5.9,0.003078368,0.003078368,0.996921632,0,3.41197,0,0,3.41197,,0.097688026
CA,KLY,2007,2001,CALENDAR YEAR METHOD,26364,26364,6,158.9,143.01,3,0,3,7.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,16.6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,1,N,3,4,Y,2007,1,82,00s,00s,2020,18.6,20.5,22,0,39.1,22,0,22,104,143.1,1.000629327,0.273407454,0.726592546,39.1,39.1,22,39.1,39.1,0.788461538,0.006027158
CA,KLY,2006,2001,CALENDAR YEAR METHOD,26364,26364,5,575.1,517.59,12.1,4,0,54.5,0,0,0,13.3,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,158,0.9548,0.5484,N,3,4,Y,2007,1,158,00s,00s,2020,25,83.1,32,3,108.1,32,3,35,193,301.1,0.581734578,0.208852567,0.791147433,59.28204,103.21388,35,59.28204,103.21388,0.81865285,0.021813837
CA,KLY,2005,2001,CALENDAR YEAR METHOD,26364,26364,4,901,720.8,1.3,1.2,0,25.5,0.9,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,16,0.7723,0.0358,N,3,4,Y,2007,1,16,00s,00s,2020,1.7,32.5,5.3,0,34.2,5.3,0,5.3,21.3,55.5,0.07699778,0.047447281,0.952552719,1.22436,26.41266,5.3,1.22436,26.41266,0.751173709,0.034175391
CA,KLY,2004,2001,CALENDAR YEAR METHOD,26364,26364,3,1546.1,1082.27,0.9,1.3,0.4,13.4,0.8,0,0,2.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5406,0,Y,3,4,Y,2007,1,0,00s,00s,2020,5.9,20.9,0,0,26.8,0,0,0,0,26.8,0.024762767,0.024762767,0.975237233,0,14.48808,0,0,14.48808,,0.058644364
CA,KLY,2008,2002,CALENDAR YEAR METHOD,23247,23247,6,145.6,131.04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,14.5,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,21,1,1,N,3,4,Y,2008,1,21,00s,00s,2020,14.5,9.3,86.2,0,23.8,86.2,0,86.2,107.2,131,0.99969475,0.181623932,0.818376068,23.8,23.8,86.2,23.8,23.8,0.195895522,0.006263174
CA,KLY,2007,2002,CALENDAR YEAR METHOD,23247,23247,5,827,744.3,24.3,0,3.1,72.5,3.1,0,0,9.3,0,0,2,0,0,0,0,0,33.6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,300,0.9709,0.7091,N,3,4,Y,2008,1,300,00s,00s,2020,45.5,115.5,21.3,33.6,161,21.3,33.6,54.9,354.9,515.9,0.693134489,0.216310627,0.783689373,114.1651,156.3149,54.9,114.1651,156.3149,0.845308538,0.035574483
CA,KLY,2006,2002,CALENDAR YEAR METHOD,23247,23247,4,1284.1,1027.28,1.8,0.4,0,12,0,0,0,1.4,0,0,0,0,0,0,0,0,2.6,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.79,0.0593,N,3,4,Y,2008,1,47,00s,00s,2020,1.4,18.3,5.1,0,19.7,5.1,0,5.1,52.1,71.8,0.06989331,0.019176855,0.980823145,1.16821,15.563,5.1,1.16821,15.563,0.902111324,0.055237235
CA,KLY,2005,2002,CALENDAR YEAR METHOD,23247,23247,3,2213.5,1549.45,2.6,2.2,0,15.3,1.9,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0.5549,0.0042,Y,3,4,Y,2008,1,0,00s,00s,2020,5.2,33.5,5.4,0,38.7,5.4,0,5.4,5.4,44.1,0.028461712,0.024976605,0.975023395,0.16254,21.47463,5.4,0.16254,21.47463,0,0.095216587
CA,KLY,2009,2003,CALENDAR YEAR METHOD,25058,25058,6,162.8,146.52,8.1,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,6.4,0,7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,103,1,1,N,3,4,Y,2009,1,103,00s,00s,2020,13.4,22.6,7.4,0,36,7.4,0,7.4,110.4,146.4,0.999180999,0.245700246,0.754299754,36,36,7.4,36,36,0.932971014,0.006496927
CA,KLY,2008,2003,CALENDAR YEAR METHOD,25058,25058,5,797.2,717.48,10.1,4.1,4.1,27.2,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,61.4,0,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,106,0.9662,0.6616,N,3,4,Y,2009,1,106,00s,00s,2020,64.5,92.3,212.2,0,156.8,212.2,0,212.2,318.2,475,0.66203936,0.218542677,0.781457323,103.73888,151.50016,212.2,103.73888,151.50016,0.333123821,0.031814191
CA,KLY,2007,2003,CALENDAR YEAR METHOD,25058,25058,4,1329.2,1063.36,2.9,0,6.2,39.1,0.3,0,0,1.1,0,0,0,0,0,0,0,0,24.3,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.7871,0.0625,N,3,4,Y,2009,1,45,00s,00s,2020,1.1,78.9,8.1,0,80,8.1,0,8.1,53.1,133.1,0.125169275,0.075233223,0.924766777,5,62.968,8.1,5,62.968,0.847457627,0.053044936
CA,KLY,2006,2003,CALENDAR YEAR METHOD,25058,25058,3,2257.7,1580.39,2.5,0.6,0,9.3,0,0,0,1.9,0,0,0,0,0,0,0,0,1.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5517,0.0015,Y,3,4,Y,2009,1,0,00s,00s,2020,6.4,17,2,0,23.4,2,0,2,2,25.4,0.016071982,0.014806472,0.985193528,0.0351,12.90978,2,0.0351,12.90978,0,0.09009897
CA,KLY,2010,2004,CALENDAR YEAR METHOD,36841,36841,6,170,153,3,1,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,9.7,3.2,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,0,0,0,0,0,0,68,1,1,N,3,4,Y,2010,1,68,00s,10s,2020,12.9,19.7,52.4,0,32.6,52.4,0,52.4,120.4,153,1,0.213071895,0.786928105,32.6,32.6,52.4,32.6,32.6,0.564784053,0.004614424
CA,KLY,2009,2004,CALENDAR YEAR METHOD,36841,36841,5,833.3,749.97,15.2,8.1,3,47.4,3.5,0,0,6.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,6.4,0,24.5,0,18.2,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,301,0.9667,0.6669,N,3,4,Y,2010,1,301,00s,00s,2020,39.4,116.8,39.4,0,156.2,39.4,0,39.4,340.4,496.6,0.66215982,0.208274998,0.791725002,104.16978,150.99854,39.4,104.16978,150.99854,0.884253819,0.022618821
CA,KLY,2008,2004,CALENDAR YEAR METHOD,36841,36841,4,1497.8,1198.24,2.2,3,0.7,58.1,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,79,0.8062,0.1451,N,3,4,Y,2010,1,79,00s,00s,2020,4,69.8,62.3,0,73.8,62.3,0,62.3,141.3,215.1,0.179513286,0.061590332,0.938409668,10.70838,59.49756,62.3,10.70838,59.49756,0.559094126,0.040655791
CA,KLY,2007,2004,CALENDAR YEAR METHOD,36841,36841,3,2633.1,1843.17,4.5,0,1.7,17.9,0.5,0,0,1.7,0,0,0.2,0,0,0,0,0,12.4,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,6.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5734,0.0207,Y,3,4,Y,2010,1,0,00s,00s,2020,8.2,42.1,31.6,0,50.3,31.6,0,31.6,31.6,81.9,0.044434317,0.027289941,0.972710059,1.04121,28.84202,31.6,1.04121,28.84202,0,0.071472001
CA,KLY,2012,2006,CALENDAR YEAR METHOD,25888,25888,6,7.3,6.57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,3,4,Y,2012,1,0,00s,10s,2020,3.5,3,0,0,6.5,0,0,0,0,6.5,0.98934551,0.98934551,0.01065449,6.5,6.5,0,6.5,6.5,,0.000281984
CA,KLY,2011,2006,CALENDAR YEAR METHOD,25888,25888,5,267.4,240.66,9.1,0,2,28.9,0,0,0,8.9,0,0,0,0,0,0,0,0,3.1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,11.3,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,95,0.9951,0.9513,N,3,4,Y,2012,1,95,00s,10s,2020,20.2,44.2,44.1,3.1,64.4,44.1,3.1,47.2,142.2,206.6,0.858472534,0.26759744,0.73240256,61.26372,64.08444,47.2,61.26372,64.08444,0.668073136,0.01032911
CA,KLY,2010,2006,CALENDAR YEAR METHOD,25888,25888,4,651.4,521.12,3.8,0.1,0,31.2,0,4.2,0,10.4,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,3.6,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.8641,0.3333,N,3,4,Y,2012,1,116,00s,10s,2020,14,40.6,17.7,0,54.6,17.7,0,17.7,133.7,188.3,0.36133712,0.104774332,0.895225668,18.19818,47.17986,17.7,18.19818,47.17986,0.867614061,0.025162237
CA,KLY,2009,2006,CALENDAR YEAR METHOD,25888,25888,3,1121.3,784.91,2.3,0.7,0.3,5.2,0.6,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1.7,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6048,0,Y,3,4,Y,2012,1,0,00s,00s,2020,5.9,15.8,0,0,21.7,0,0,0,0,21.7,0.027646482,0.027646482,0.972353518,0,13.12416,0,0,13.12416,,0.043313504
CA,KLY,2013,2007,CALENDAR YEAR METHOD,21657,21657,6,29.6,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,N,3,4,Y,2013,1,22,00s,10s,2020,2.5,0,2.1,0,2.5,2.1,0,2.1,24.1,26.6,0.998498498,0.093843844,0.906156156,2.5,2.5,2.1,2.5,2.5,0.912863071,0.001366764
CA,KLY,2012,2007,CALENDAR YEAR METHOD,21657,21657,5,233.4,210.06,12.2,0,1,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,3.5,9.6,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,64,0.9764,0.764,N,3,4,Y,2013,1,64,00s,10s,2020,13.1,48.1,31.9,0,61.2,31.9,0,31.9,95.9,157.1,0.747881558,0.29134533,0.70865467,46.7568,59.75568,31.9,46.7568,59.75568,0.667361835,0.010777116
CA,KLY,2011,2007,CALENDAR YEAR METHOD,21657,21657,4,412.6,330.08,0.9,0,0.2,15.6,0,0,0,0.7,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,30,0.8099,0.1317,N,3,4,Y,2013,1,30,00s,10s,2020,0.7,19.1,5.3,0,19.8,5.3,0,5.3,35.3,55.1,0.166929229,0.059985458,0.940014542,2.60766,16.03602,5.3,2.60766,16.03602,0.849858357,0.019051577
CA,KLY,2010,2007,CALENDAR YEAR METHOD,21657,21657,3,786.1,550.27,0.8,0.1,0,4.7,0,0.7,0,1.2,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.6123,0.1048,Y,3,4,Y,2013,1,46,00s,10s,2020,2.6,8.3,2.3,0,10.9,2.3,0,2.3,48.3,59.2,0.10758355,0.019808458,0.980191542,1.14232,6.67407,2.3,1.14232,6.67407,0.952380952,0.036297733
CA,KLY,2014,2008,CALENDAR YEAR METHOD,46999,48019,6,35.5,31.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,N,3,4,Y,2014,1.021702589,27.58596991,00s,10s,2020,4.9,0,0,0,4.9,0,0,0,27,31.9,0.998435055,0.153364632,0.846635368,4.9,4.9,0,5.006342688,5.006342688,1,0.000755335
CA,KLY,2013,2008,CALENDAR YEAR METHOD,46999,48019,5,367.9,331.11,5,1,1,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,5.1,3.2,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,213,0.9866,0.8664,N,3,4,Y,2014,1.021702589,217.6226515,00s,10s,2020,8.3,20.4,17,0,28.7,17,0,17,230,258.7,0.781311347,0.086678143,0.913321857,24.86568,28.31542,17.36894402,25.40532964,28.92993793,0.926086957,0.007827826
CA,KLY,2012,2008,CALENDAR YEAR METHOD,46999,48019,4,776.7,621.36,4,0,0.3,28.6,0,16.7,0,3.4,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.2,9.6,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,76,0.8378,0.2302,N,3,4,Y,2014,1.021702589,77.6493968,00s,10s,2020,14.2,51.6,34.1,0,65.8,34.1,0,34.1,110.1,175.9,0.283088709,0.105896743,0.894103257,15.14716,55.12724,34.8400583,15.47589259,56.32364386,0.690281562,0.016525884
